ufcstats_id,first_name,last_name,full_name,nickname,height,weight,reach,stance,wins,losses,draws,belt
5bf31a46becc1204,Michael,Trizano,Michael Trizano,The Lone Wolf,"5' 11""",145,71.0,Orthodox,11,3,0,False
6d48a2df51749d91,Antonio,Trocoli,Antonio Trocoli,Malvado,"6' 5""",185,80.0,Orthodox,12,6,0,False
8abf70f79e9e27c2,Tor,Troeng,Tor Troeng,The Hammer,"6' 2""",185,,Orthodox,16,7,1,False
cc18abc046b382c9,Aaron,Trujillo,Aaron Trujillo,,"5' 5""",125,,,0,1,0,False
e6b233a007cb06c4,Reynaldo,Trujillo,Reynaldo Trujillo,The Truth,"5' 9""",155,,,21,19,0,False
e14b5aa06eea9653,Abel,Trujillo,Abel Trujillo,Killa,"5' 8""",155,70.0,Orthodox,15,8,0,False
eae48ff31db420c2,Arman,Tsarukyan,Arman Tsarukyan,Ahalkalakets,"5' 7""",155,72.0,Orthodox,23,3,0,False
2f43a3e82661fa99,Rei,Tsuruya,Rei Tsuruya,,"5' 6""",125,68.0,Orthodox,10,1,0,False
df05aa15b2d66f57,Chris,Tuchscherer,Chris Tuchscherer,The Crowbar,"6' 2""",258,76.0,Orthodox,21,4,0,False
53ec9cb470e1a4ea,Jon,Tuck,Jon Tuck,Super Saiyan,"5' 11""",155,73.0,Orthodox,10,5,0,False
da816417a579a0bd,Gavin,Tucker,Gavin Tucker,Guv'nor,"5' 6""",145,66.0,Southpaw,13,3,0,False
1ed32eaaba9ffe10,Jumabieke,Tuerxun,Jumabieke Tuerxun,The Wild Wolf,"5' 7""",135,,Orthodox,19,4,1,False
b9aa7d230865b5fe,Tom,Tuggle,Tom Tuggle,The Law,"6' 2""",250,,Orthodox,0,3,0,False
63f8775391301891,Blair,Tugman,Blair Tugman,,"6' 0""",135,,,10,6,0,False
c62fbc117d57b943,Tai,Tuivasa,Tai Tuivasa,Bam Bam,"6' 2""",264,75.0,Southpaw,15,8,0,False
aceffa19749c4dc0,Zubaira,Tukhugov,Zubaira Tukhugov,Warrior,"5' 8""",155,68.0,Orthodox,20,6,1,False
96eff1a628adcc7f,Teila,Tuli,Teila Tuli,,"6' 0""",430,,Orthodox,0,1,0,False
9384e71bca6c409d,Marco,Tulio,Marco Tulio,Matuto,"6' 0""",185,74.0,Orthodox,14,2,0,False
17cb6d8e8187f304,Nyamjargal,Tumendemberel,Nyamjargal Tumendemberel,Art of Knockout,"5' 7""",125,71.0,Orthodox,9,1,0,False
ff6a1f63c254127e,Albert,Tumenov,Albert Tumenov,Einstein,"5' 11""",170,73.0,Orthodox,18,4,0,False
cd3d7e37ff2d679c,Ricky,Turcios,Ricky Turcios,,"5' 9""",135,71.0,Orthodox,13,5,0,False
82529ce93cd9a2cf,Anton,Turkalj,Anton Turkalj,The Pleasure Man,"6' 4""",205,78.0,Orthodox,8,4,0,False
4dcfb28c011c11b2,Wellington,Turman,Wellington Turman,The Prodigy,"6' 0""",170,72.0,Orthodox,18,8,0,False
56f4b81ec4db61af,Courtney,Turner,Courtney Turner,,"6' 2""",170,,,0,3,0,False
4d8fa64202cee4c1,Jalin,Turner,Jalin Turner,The Tarantula,"6' 3""",155,77.0,Southpaw,15,9,0,False
885adaff8fe15cf7,Austin,Tweedy,Austin Tweedy,,"5' 9""",155,,Orthodox,8,2,0,False
c9cf753cfdf77fc2,Marcin,Tybura,Marcin Tybura,Tybur,"6' 3""",246,78.0,Orthodox,27,10,0,False
cb680d85b84cbfd9,Raphael,Uchegbu,Raphael Uchegbu,,"5' 9""",135,73.0,Orthodox,10,2,0,False
1d76f07ffdd765c2,Takeru,Uchida,Takeru Uchida,,"5' 5""",125,68.0,Southpaw,6,1,0,False
8f2deefe8c5dfb5d,Alberto,Uda,Alberto Uda,,"6' 3""",185,,Orthodox,12,2,0,False
bcd124bcd3d5be46,Ryuki,Ueyama,Ryuki Ueyama,,"5' 11""",180,,Southpaw,12,18,5,False
10ccf4ec9913cadc,Christian,Uflacker,Christian Uflacker,,"5' 11""",170,,,5,0,0,False
4a1a492f299581d9,Andy,Uhrich,Andy Uhrich,,"6' 0""",170,,,11,6,0,False
f00ac08ab056af5d,Tagir,Ulanbekov,Tagir Ulanbekov,,"5' 7""",125,70.0,Southpaw,17,3,0,False
9014c02eff8b3d62,Carlos,Ulberg,Carlos Ulberg,Black Jag,"6' 4""",205,77.0,Orthodox,14,1,0,False
7a39bbac8cc0fa70,Gasan,Umalatov,Gasan Umalatov,Cobra,"5' 11""",170,71.0,Orthodox,17,4,2,False
4793a2d90f5ab8ae,Jeremy,Umphries,Jeremy Umphries,,--,160,,,5,2,0,False
1e310618d02ff93b,Zach,Underwood,Zach Underwood,,"6' 2""",185,,,13,7,0,False
eb1723480fa2f96c,Caol,Uno,Caol Uno,Uno Shoten,"5' 7""",155,70.0,Southpaw,33,19,5,False
58258914525740a5,Kengo,Ura,Kengo Ura,Uraken,"5' 9""",165,,,14,12,2,False
5e23f30e9c6ed74e,Logan,Urban,Logan Urban,Hulk,"6' 0""",170,72.0,Orthodox,5,1,0,False
4b8fb0453a596b8e,Hector,Urbina,Hector Urbina,El Toro,"5' 11""",170,73.0,Orthodox,17,10,1,False
47fcdcaccb58ca80,Elias,Urbina,Elias Urbina,,"6' 3""",185,77.0,Southpaw,3,1,0,False
b12fb759e02378de,Gilbert,Urbina,Gilbert Urbina,The RGV Bad Boy,"6' 3""",170,75.0,Orthodox,7,5,0,False
4252b09f0c8c4472,Guilherme,Uriel,Guilherme Uriel,Urso,"6' 1""",265,74.0,Orthodox,6,2,0,False
e78c4c3d329c531b,Nick,Urso,Nick Urso,,"5' 6""",125,66.0,Southpaw,10,3,0,False
c34e5849184b08c3,Yasuhiro,Urushitani,Yasuhiro Urushitani,,"5' 5""",125,,Southpaw,21,8,6,False
fe30c5f5cc3e028b,Sho Patrick,Usami,Sho Patrick Usami,Savage,"5' 9""",155,70.0,Orthodox,4,1,0,False
f1b2aa7853d1ed6e,Kamaru,Usman,Kamaru Usman,The Nigerian Nightmare,"6' 0""",170,76.0,Switch,21,4,0,False
da7f113b5ea39c43,Mohammed,Usman,Mohammed Usman,The Motor,"6' 2""",239,79.0,Orthodox,12,4,0,False
6546af7ab545b90c,Darren,Uyenoyama,Darren Uyenoyama,BC,"5' 6""",125,65.0,Orthodox,10,6,0,False
b1669a810fae4220,Yusup,Saadulaev,Yusup Saadulaev,Maestro,"5' 6""",135,,,16,4,1,False
3c8a5200436e19f3,Cameron,Saaiman,Cameron Saaiman,MSP,"5' 8""",135,67.0,Southpaw,9,3,0,False
7956f026e2672c47,Pete,Sabala,Pete Sabala,,--,135,,,3,15,0,False
cb7ee07982de2a28,Danny,Sabatello,Danny Sabatello,Italian Gangster,"5' 10""",135,71.0,Orthodox,9,1,0,False
b8bbdeff718dbb7d,Pat,Sabatini,Pat Sabatini,,"5' 8""",145,70.0,Orthodox,21,5,0,False
2650e2f846a30f64,Amir,Sadollah,Amir Sadollah,,"5' 10""",170,75.0,Orthodox,6,5,0,False
ff62013d2fce6d13,Nazim,Sadykhov,Nazim Sadykhov,Black Wolf,"5' 10""",155,69.0,Southpaw,11,2,1,False
9ba2226646046b63,Frankie,Saenz,Frankie Saenz,,"5' 6""",135,66.0,Orthodox,13,7,0,False
a78f7a9135eb6249,Terrance,Saeteurn,Terrance Saeteurn,Wrong Turn,"5' 6""",125,67.0,Orthodox,8,2,0,False
88d7b6d8230e1f3f,Saparbeg,Safarov,Saparbeg Safarov,,"6' 1""",185,78.0,Orthodox,9,3,0,False
0749d968e932df53,Tarec,Saffiedine,Tarec Saffiedine,Sponge,"5' 10""",170,70.0,Switch,16,7,0,False
4ac1ecf8ce59ef23,Jason,Saggo,Jason Saggo,,"5' 11""",155,71.0,Orthodox,12,4,0,False
296a120cb880477b,Kiru,Sahota,Kiru Sahota,,"5' 10""",125,73.0,Orthodox,12,3,0,False
cc4e571964b084d4,Tatsuya,Saika,Tatsuya Saika,Yanbo,"6' 0""",155,73.0,Orthodox,11,5,0,False
96c76dd695eb3b88,Mridul,Saikia,Mridul Saikia,Crusher,"5' 7""",125,68.0,Orthodox,8,1,0,False
6a6c4709ebc5499a,Kaushik,Saikumar,Kaushik Saikumar,The Pride of Chennai,"5' 10""",135,71.0,Orthodox,5,1,0,False
c2299ec916bc7c56,Benoit,Saint Denis,Benoit Saint Denis,God of War,"5' 11""",155,73.0,Southpaw,16,3,0,False
50db8711c70196cd,Ovince,Saint Preux,Ovince Saint Preux,,"6' 3""",205,80.0,Southpaw,27,18,0,False
fb41432b622992a9,Lukasz,Sajewski,Lukasz Sajewski,Wookie,"5' 8""",155,71.0,Orthodox,13,3,0,False
94a5aaf573f780ad,Yukio,Sakaguchi,Yukio Sakaguchi,,"5' 9""",185,,Orthodox,6,7,0,False
441eacbe20e0e80b,Augusto,Sakai,Augusto Sakai,,"6' 3""",265,77.0,Orthodox,16,5,1,False
7f955f71fa2ce7ac,Alessio,Sakara,Alessio Sakara,Legionarius,"6' 0""",185,72.0,Orthodox,19,11,0,False
d7907a9a968e4d29,Wataru,Sakata,Wataru Sakata,,"5' 9""",195,,Southpaw,11,14,0,False
4690d47bf725fd98,Gokhan,Saki,Gokhan Saki,The Rebel,"6' 0""",205,73.0,Orthodox,1,2,0,False
9b5b5a75523728f3,Kazushi,Sakuraba,Kazushi Sakuraba,The Gracie Hunter,"6' 0""",185,,Southpaw,26,17,1,False
85e26e2468b4e82f,Hayato,Sakurai,Hayato Sakurai,Mach,"5' 7""",168,,Orthodox,38,13,2,False
ff9578cdbfabd323,Ryuta,Sakurai,Ryuta Sakurai,,"5' 7""",183,,Orthodox,24,24,6,False
9b198c73e3d0d289,Justin,Salas,Justin Salas,J-Bomb,"5' 8""",155,70.0,Southpaw,12,7,0,False
394f55ebca199124,Ivan,Salaverry,Ivan Salaverry,,"6' 0""",185,,Orthodox,14,9,0,False
72c4b253d2f5ebf2,Roman,Salazar,Roman Salazar,El Gallito,"5' 7""",135,,Orthodox,10,6,0,False
12e0fdc606f7e274,Luis,Saldana,Luis Saldana,,"5' 11""",145,73.0,Orthodox,16,7,1,False
3e36811b7bc1f6ad,John,Salgado,John Salgado,Greco,"5' 10""",170,,,4,8,1,False
447f9858ae78f921,Muslim,Salikhov,Muslim Salikhov,King of Kung Fu,"5' 11""",170,70.0,Orthodox,22,6,0,False
74d5f71eeb0c66c7,Gabriel,Salinas-Jones,Gabriel Salinas-Jones,,"6' 1""",245,,,5,2,1,False
a049aa06508b9c7b,Brandon,Saling,Brandon Saling,White Steel,"5' 10""",170,,,8,6,0,False
17734443a833cdf7,Quillan,Salkilld,Quillan Salkilld,,"6' 0""",155,75.0,Orthodox,10,1,0,False
7c0847d3854a95f2,Sean,Salmon,Sean Salmon,,"5' 10""",185,,Southpaw,18,21,0,False
98e946879ba20c0f,Boston,Salmon,Boston Salmon,Boom Boom,"5' 9""",135,69.0,Southpaw,6,3,0,False
010986ee359fb863,John,Salter,John Salter,,"6' 1""",185,74.0,Southpaw,14,3,0,False
65cdf4ec31143d86,Vinicius,Salvador,Vinicius Salvador,,"5' 7""",135,70.0,Southpaw,14,7,0,False
a7a3fb5f6c67b122,Dylan,Salvador,Dylan Salvador,,"5' 9""",155,69.0,Southpaw,5,2,0,False
9deff9e3e8d94d47,Josh,Samman,Josh Samman,Anqa,"6' 3""",185,79.0,Orthodox,13,4,0,False
b23388ff8ac6637b,Johnny,Sampaio,Johnny Sampaio,,"5' 8""",170,,Orthodox,3,1,0,False
f65dcb22dada2223,Josh,Sampo,Josh Sampo,The Gremlin,"5' 4""",125,64.0,Orthodox,11,5,0,False
983e281d257c24dc,Josh,San Diego,Josh San Diego,JSD,"5' 10""",135,,,8,3,0,False
438d497617ecb16e,Samuel,Sanches,Samuel Sanches,The Prodigy,"5' 10""",155,74.0,Orthodox,11,1,0,False
82e7929bf6c2b689,Diego,Sanchez,Diego Sanchez,Nightmare,"5' 10""",170,72.0,Southpaw,31,13,0,False
7f0b4a75ef3039a3,Eddie,Sanchez,Eddie Sanchez,The Manic Hispanic,"6' 2""",230,74.0,Orthodox,15,8,0,False
c6da1c24fe473418,Julian,Sanchez,Julian Sanchez,,"6' 3""",300,,Orthodox,0,1,0,False
6a0047ac8c99fece,Bobby,Sanchez,Bobby Sanchez,The Kid,"5' 7""",155,,Orthodox,10,35,0,False
bb140b121283acbb,Donald,Sanchez,Donald Sanchez,,"5' 10""",145,,,31,17,0,False
b12fc8a41e82d3a2,Joby,Sanchez,Joby Sanchez,,"5' 6""",135,68.0,Orthodox,11,4,0,False
243a336eaa2d2eb4,Emmanuel,Sanchez,Emmanuel Sanchez,El Matador,"5' 9""",145,71.0,,15,3,0,False
ef3663798164adf0,Erick,Sanchez,Erick Sanchez,,"5' 10""",145,,,8,3,0,False
fccf811c1e8b01c7,Andrew,Sanchez,Andrew Sanchez,El Dirte,"6' 1""",185,74.0,Orthodox,13,7,0,False
546f8599a63c29da,Robert,Sanchez,Robert Sanchez,Littlefury,"5' 6""",125,66.0,Orthodox,8,2,0,False
59aaf2730b84698a,Jesse,Sanders,Jesse Sanders,,"6' 0""",170,,Orthodox,23,7,0,False
96428b9e9bd048ea,Luke,Sanders,Luke Sanders,Cool Hand,"5' 6""",135,67.0,Southpaw,13,5,0,False
12f1b140e248bdb9,Jerrod,Sanders,Jerrod Sanders,J-Reazie,"5' 8""",135,72.0,Orthodox,16,3,0,False
65f09bacd3957381,Cory,Sandhagen,Cory Sandhagen,,"5' 11""",135,70.0,Switch,18,6,0,False
9d51bcc281aa0514,Hugo,Sandoval,Hugo Sandoval,,--,135,,,2,3,0,False
f9ad10f6a49e5452,Raul,Sandoval,Raul Sandoval,,--,130,,,3,3,0,False
696002b59f09d73b,Joseph,Sandoval,Joseph Sandoval,,"5' 7""",135,,Southpaw,7,7,0,False
449c890bd90f3374,Hector,Sandoval,Hector Sandoval,Kid Alex,"5' 2""",125,64.0,Orthodox,14,4,0,False
29f935654825331b,Chris,Sanford,Chris Sanford,,"5' 11""",185,,Orthodox,5,1,0,False
57887765f831e228,Roldan,Sangcha'an,Roldan Sangcha'an,The Executioner,"5' 4""",125,,Orthodox,4,2,0,False
4c12aa7ca246e7a4,Yuhi,Sano,Yuhi Sano,,"5' 11""",243,,Orthodox,0,4,0,False
16a64f93f6678b7b,Martin,Sano,Martin Sano,Spartan,"5' 11""",170,75.0,Orthodox,4,3,1,False
3143e5daff9e5b71,Jonathan,Santa Maria,Jonathan Santa Maria,,"5' 9""",125,,,3,4,0,False
d6ead04919a894b1,Duda,Santana,Duda Santana,Cowboyzinha,"5' 7""",145,73.0,Orthodox,3,1,0,False
19809d475ed832d5,Shaheen,Santana,Shaheen Santana,Shazam,"6' 1""",155,75.0,Orthodox,6,1,0,False
86989ee8fe97884d,Neemias,Santana,Neemias Santana,,"6' 2""",185,76.0,Orthodox,7,3,1,False
39792c2f42c9f527,Sean,Santella,Sean Santella,Shorty Rock,"5' 5""",125,,,17,6,1,False
f8dc544e7077d014,Jorge,Santiago,Jorge Santiago,The Sandman,"6' 1""",170,75.0,Orthodox,25,12,0,False
bc656db347f31e19,Mike,Santiago,Mike Santiago,,"5' 10""",145,69.0,Orthodox,19,12,0,False
4920292f5d9b76df,Will,Santiago,Will Santiago,The Brown Bomber,"5' 7""",185,,Orthodox,9,5,0,False
9f95d6b5b459cc6b,Richie,Santiago,Richie Santiago,The Milford Mauler,"5' 7""",135,67.0,Southpaw,7,2,0,False
8299206ccebc44a7,Jose,Santibanez,Jose Santibanez,,--,155,,,10,3,0,False
012fc7cd0779c09a,Art,Santore,Art Santore,Pachuco,"6' 2""",185,,,18,8,0,False
c6e6926a81adcd00,Adriano,Santos,Adriano Santos,,--,,,,0,1,0,False
7ca4c3f8aa8bacae,Paulo,Santos,Paulo Santos,,--,,,,0,3,0,False
99bf06f20491cb54,Evangelista,Santos,Evangelista Santos,Cyborg,"5' 10""",170,76.0,Orthodox,21,18,0,False
7701377be464d2ef,Luis,Santos,Luis Santos,,"6' 1""",170,,Southpaw,63,10,1,False
14aa21bc82cac57d,Iliarde,Santos,Iliarde Santos,,"5' 5""",125,67.0,Orthodox,30,13,1,False
9c65736747ca92ec,Leonardo,Santos,Leonardo Santos,,"6' 0""",155,75.0,Orthodox,18,7,1,False
dea070ed4a2a8281,Thiago,Santos,Thiago Santos,Marreta,"6' 2""",205,76.0,Orthodox,22,11,0,False
da1d8d76404bb6b5,Bruno,Santos,Bruno Santos,Carioca,"5' 9""",185,,Orthodox,15,2,0,False
5b5b78116d1fc3eb,Andre,Santos,Andre Santos,Chatuba,"6' 0""",170,,,38,10,0,False
d12ee718fb35c35c,Gleristone,Santos,Gleristone Santos,Toninho Furia,"5' 9""",145,,,33,7,0,False
3143bf892608139a,Yana,Santos,Yana Santos,,"5' 6""",135,68.0,Orthodox,17,8,0,False
f7467152fd9f18a2,Taila,Santos,Taila Santos,,"5' 6""",125,68.0,Orthodox,19,3,0,False
4cb79988b2a9bd07,Marilia,Santos,Marilia Santos,Chocolate,"5' 4""",125,,Orthodox,10,3,0,False
78719f6663ad9160,Edivan,Santos,Edivan Santos,Pe De Sapo,"6' 4""",248,78.0,Orthodox,12,3,1,False
b67d6bacc68d4c92,Daniel,Santos,Daniel Santos,Willycat,"5' 7""",145,67.0,Orthodox,14,2,0,False
f2f140ce7532e327,Gabriel,Santos,Gabriel Santos,Mosquitinho,"5' 9""",145,70.0,Orthodox,12,2,0,False
5078e1dacf9d25f4,Luana,Santos,Luana Santos,,"5' 6""",135,67.0,Orthodox,9,2,0,False
312f7d7b2b2f7de4,Djorden,Santos,Djorden Santos,Shakur,"6' 0""",185,75.0,Orthodox,11,2,0,False
480779d7f9a424d3,Mairon,Santos,Mairon Santos,The Legend,"5' 7""",145,72.0,Orthodox,18,1,0,False
1d147d4163a6989b,Nick,Sanzo,Nick Sanzo,,"5' 9""",190,,,1,1,0,False
9f3d6ddef3d3cccc,Bob,Sapp,Bob Sapp,The Beast,"6' 5""",350,,Orthodox,11,20,0,False
7e47047d0971d566,Daniel,Sarafian,Daniel Sarafian,,"5' 9""",185,73.0,Orthodox,10,6,0,False
57186c150c645200,Jeka,Saragih,Jeka Saragih,,"5' 8""",145,69.0,Orthodox,14,5,0,False
4f4dac51adc1af4f,Diego,Saraiva,Diego Saraiva,The Octopus,"5' 6""",155,,Orthodox,22,20,1,False
026b4f7049085842,Harris,Sarmiento,Harris Sarmiento,The Hitman,"5' 9""",155,,Orthodox,36,26,0,False
2097b1a5ff47dfb0,Alexander,Sarnavskiy,Alexander Sarnavskiy,Tiger,"5' 11""",155,,,35,6,0,False
e5c38954c006f15c,Yuki,Sasaki,Yuki Sasaki,,"6' 2""",185,,Orthodox,25,22,2,False
23bd78c3f89bdb54,Kyosuke,Sasaki,Kyosuke Sasaki,,"5' 7""",183,,Southpaw,3,7,4,False
7c3c48cf54a2848e,Yuta,Sasaki,Yuta Sasaki,Ulka,"5' 10""",125,71.0,Southpaw,21,6,2,False
7b143a54451263d9,Paul,Sass,Paul Sass,,"6' 0""",155,73.0,Orthodox,14,2,0,False
b7bcf6dfbbb7c16c,Keisuke,Sasu,Keisuke Sasu,Sasuke,"5' 5""",145,69.0,Switch,11,3,1,False
f4a031ac205ac580,Masaaki,Satake,Masaaki Satake,,"6' 1""",220,,Orthodox,1,8,1,False
276c60b14b571dd4,Takenori,Sato,Takenori Sato,,"5' 10""",170,,Southpaw,19,11,7,False
8abac218746e04ca,Takashi,Sato,Takashi Sato,Ten,"5' 10""",170,73.0,Southpaw,16,7,0,False
c982b98d33825763,Shogo,Sato,Shogo Sato,Tora,"5' 7""",170,66.0,Southpaw,5,1,0,False
02f484417a6fa69d,Uran,Satybaldiev,Uran Satybaldiev,Gorilla,"6' 4""",205,79.0,Orthodox,9,1,0,False
f6f9d41669dd3eaa,Jeimeson,Saudino,Jeimeson Saudino,The Minion,"5' 6""",135,,,8,5,0,False
36ab6af06e312b41,Tom,Sauer,Tom Sauer,,"6' 1""",263,,,25,12,0,False
20bd6c3e03c46ee6,Townsend,Saunders,Townsend Saunders,,"5' 5""",170,,Orthodox,0,2,0,False
484acc7b0f856ce9,Ben,Saunders,Ben Saunders,Killa B,"6' 2""",170,77.0,Orthodox,22,13,2,False
4fe9492959834bf7,Chad W.,Saunders,Chad W. Saunders,,"5' 10""",170,,Orthodox,7,2,0,False
b35a159f525764eb,Chris,Saunders,Chris Saunders,The So Cal Kid,"5' 8""",155,,,16,8,0,False
67f0d1b1b0b39bec,Christien,Savoie,Christien Savoie,The Tiger,"5' 11""",170,72.0,Orthodox,10,2,1,False
402ea3b5ee233852,Lumumba,Sayers,Lumumba Sayers,,"6' 0""",185,,,6,5,0,False
5b8ba8f5512893b1,Matt,Sayles,Matt Sayles,,"5' 7""",155,68.0,Orthodox,8,4,0,False
72b7c071910990b1,Brandon,Sayles,Brandon Sayles,Man of War,"6' 5""",265,,,5,1,0,False
22a1f83edb865aee,Mikheil,Sazhiniani,Mikheil Sazhiniani,Spartan,"6' 0""",205,71.0,Orthodox,13,3,0,False
771b60ff889661c8,Mark,Scanlon,Mark Scanlon,,"5' 9""",170,,Orthodox,9,2,0,False
f59f1d3a2ff13edd,Eric,Schafer,Eric Schafer,Red,"6' 3""",185,76.0,Orthodox,14,8,2,False
030f08370fd1c2bb,Kerry,Schall,Kerry Schall,Meat Truck,"6' 2""",265,,Orthodox,24,13,0,False
66e981516e2476d1,Eric,Schambari,Eric Schambari,,"5' 11""",185,,Orthodox,15,6,0,False
89a407032911e27e,Brendan,Schaub,Brendan Schaub,Big Brown,"6' 4""",245,78.0,Orthodox,10,5,0,False
a296ad1d238d97df,Matheus,Scheffel,Matheus Scheffel,Buffa,"6' 2""",205,75.0,Orthodox,14,7,0,False
a3244e3238541482,Antonio,Schembri,Antonio Schembri,Nino,"5' 9""",205,,Orthodox,5,5,0,False
0bc7e61d204f2137,Fabiano,Scherner,Fabiano Scherner,Pegaleve,"6' 3""",257,,Orthodox,11,10,0,False
1208ffc5be6e31ad,Samy,Schiavo,Samy Schiavo,,"5' 8""",155,,Orthodox,10,6,0,False
de12bd65e2f46478,Pat,Schilling,Pat Schilling,Thrilling,"5' 8""",145,,Orthodox,5,2,0,False
f41fad444939056b,Joe,Schilling,Joe Schilling,,"6' 3""",185,,,2,5,0,False
d5ed14b2153c6ed2,Semmy,Schilt,Semmy Schilt,Hightower,"6' 10""",265,,Orthodox,26,14,1,False
89ea01f5a7ada40c,Adam,Schindler,Adam Schindler,,"5' 8""",155,,,10,6,0,False
bd02e222a6166d50,Daniel,Schmitt,Daniel Schmitt,,--,185,,,2,3,0,False
aa943b9bc00cb0ed,Colleen,Schneider,Colleen Schneider,,--,135,,,11,7,0,False
67c1d46f4ed16f9e,Matt,Schnell,Matt Schnell,Danger,"5' 8""",125,70.0,Orthodox,17,10,0,False
fdfef29ba17ee525,Alex,Schoenauer,Alex Schoenauer,,"6' 3""",185,,Orthodox,15,10,0,False
b0353e7f5038dd09,Bailey,Schoenfelder,Bailey Schoenfelder,Berserk,"6' 3""",265,76.0,Orthodox,5,1,0,False
5a558ba1ff5e9121,Darrill,Schoonover,Darrill Schoonover,The Boss,"6' 2""",220,,Orthodox,14,8,0,False
d86e913c548c07c2,Bob,Schrijber,Bob Schrijber,Dirty,"6' 0""",240,,Orthodox,20,17,1,False
040426baba8a45e8,Nate,Schroeder,Nate Schroeder,,"6' 1""",230,,,11,10,0,False
e44c679c30403cba,Lacey,Schuckman,Lacey Schuckman,,"5' 3""",125,,,11,10,0,False
c1684f00c626f4c0,Mark,Schultz,Mark Schultz,,"5' 9""",200,,Orthodox,1,1,0,False
b4443fae47e7eb9d,Wes,Schultz,Wes Schultz,Party Time,"6' 2""",185,77.0,Orthodox,8,2,0,False
99c80d2bd5dbe5a9,Brian,Schwartz,Brian Schwartz,,"6' 3""",170,,Orthodox,1,1,0,False
79cbdf233e5e0496,Eric,Schwartz,Eric Schwartz,,--,205,,,2,0,0,False
9fa568ad2bf2cb0b,Justin,Scoggins,Justin Scoggins,,"5' 7""",125,66.0,Southpaw,11,5,0,False
34e552520a934063,Brad,Scott,Brad Scott,Bear,"6' 1""",170,76.0,Orthodox,11,6,0,False
0b235384fe23fc9c,Greg,Scott,Greg Scott,,"5' 9""",145,,,3,4,0,False
4327506eb9ee342f,Louis Lee,Scott,Louis Lee Scott,Lightning,"5' 8""",135,70.0,Orthodox,10,0,0,False
03dee485905dbc9f,Zachary,Scroggin,Zachary Scroggin,,"6' 3""",170,74.0,Orthodox,7,1,0,False
0c01568b1ac77bff,Mike,Seal,Mike Seal,Crazy Boy,"6' 4""",185,,Orthodox,13,15,1,False
b9af9f8834e39d3e,Demba,Seck,Demba Seck,Black Tiger,"6' 1""",145,74.0,Orthodox,10,3,0,False
d1ce40aca99a9b70,Matt,Secor,Matt Secor,,"6' 0""",170,,,8,4,0,False
55e94a9b525dcf45,Kenneth,Seegrist,Kenneth Seegrist,,"6' 0""",185,,Orthodox,4,7,0,False
49a74b9fb2e45fdf,Neil,Seery,Neil Seery,2Tap,"5' 4""",125,64.0,Orthodox,16,13,0,False
d6b68eaf4b68b160,Rony,Sefo,Rony Sefo,,"5' 9""",225,,Orthodox,0,2,0,False
646d5dbe509accd4,Ray,Sefo,Ray Sefo,Sugarfoot,"6' 0""",240,,Orthodox,2,2,0,False
e4bb7e483c4ad318,Brendan,Seguin,Brendan Seguin,,"6' 0""",185,,,23,19,1,False
5e1062e066c601e6,Tetsuya,Seki,Tetsuya Seki,,"5' 10""",155,,,14,8,1,False
348dff4e03bd18c6,Stefan,Sekulic,Stefan Sekulic,,"6' 0""",170,75.0,Southpaw,12,4,0,False
0359313549d230a1,Pete,Sell,Pete Sell,Drago,"5' 11""",170,75.0,Orthodox,10,7,0,False
4aa58269d0664b5b,Matthew,Semelsberger,Matthew Semelsberger,Semi The Jedi,"6' 1""",170,75.0,Switch,11,8,0,False
5f2f0da6fd6a84fd,Andrei,Semenov,Andrei Semenov,,"6' 0""",185,,Orthodox,34,9,2,False
51b1e2fd9872005b,Mackens,Semerzier,Mackens Semerzier,Da Menace,"5' 9""",145,72.0,Orthodox,8,4,0,False
3ed134d85dfbd7b4,Brandon,Sene,Brandon Sene,,"5' 11""",205,,,2,2,0,False
762572d67204fadb,YeDam,Seo,YeDam Seo,,"5' 3""",115,63.0,Orthodox,7,4,0,False
0505e27a5d00704a,DongHyun,Seo,DongHyun Seo,Pinnacle,"5' 7""",145,67.0,Orthodox,7,3,1,False
88b250ba222c3a98,Kim In,Seok,Kim In Seok,,"5' 6""",145,,Orthodox,3,6,0,False
2f04c4183523be2e,Ray,Seraille,Ray Seraille,,"6' 3""",246,,,8,9,0,False
b23fca14c7b79935,Ivan,Serati,Ivan Serati,,"6' 0""",205,,Orthodox,12,4,0,False
253d3f9e97ca149a,Alex,Serdyukov,Alex Serdyukov,The Russian Crusher,"6' 2""",170,74.0,Orthodox,8,5,0,False
efab191f204ffa17,Nicholas,Sergiacomi,Nicholas Sergiacomi,,--,170,,,1,1,0,False
86dfed7cc24a9fa7,Matt,Serra,Matt Serra,The Terra,"5' 6""",170,68.0,Orthodox,11,7,0,False
1975c2272ba40e71,Nick,Serra,Nick Serra,The Mad Monkey,"5' 9""",170,,Orthodox,7,3,0,False
e7ec11096eac0282,Adrian,Serrano,Adrian Serrano,,"5' 8""",170,,,56,29,4,False
0ccab7c889ede9ea,Fredy,Serrano,Fredy Serrano,El Profe,"5' 3""",125,65.0,Orthodox,3,2,0,False
dadaeb402526dca5,Carl,Seumanutafa,Carl Seumanutafa,,"6' 1""",255,,Orthodox,10,8,0,False
6ad8e4296f7522d9,Igor,Severino,Igor Severino,,"5' 7""",125,69.0,Orthodox,8,1,0,False
